Collision_ID,Crash_Date,Vehicle_Type
4467344,05-10-2021 14:05,Sedan
4464913,05-10-2021 14:06,Sedan
4465058,05-10-2021 14:10,Ambulance
4464848,05-10-2021 14:25,Sedan
4468295,05-10-2021 14:30,Bus
4465631,05-10-2021 14:30,Sedan
4465297,05-10-2021 14:37,Heavy Vehicle
4464828,05-10-2021 14:42,Sedan
4466836,05-10-2021 14:45,SUV
4470008,05-10-2021 14:50,Sedan
4465352,05-10-2021 14:50,Sedan
4464781,05-10-2021 14:50,SUV
4467089,05-10-2021 14:55,Heavy Vehicle
4467451,05-10-2021 14:58,Sedan
4464851,05-10-2021 14:58,Sedan
4464940,05-10-2021 15:00,SUV
4464877,05-10-2021 15:05,Sedan
4465204,05-10-2021 15:05,Bus
4466174,05-10-2021 15:10,SUV
4464968,05-10-2021 15:10,Taxi
4464943,05-10-2021 15:15,Two Wheeler
4465104,05-10-2021 15:15,Sedan
4464773,05-10-2021 15:28,Sedan
4464784,05-10-2021 15:30,Sedan
4464771,05-10-2021 15:30,SUV
4464789,05-10-2021 15:30,Bus
4464755,05-10-2021 15:30,Sedan
4464912,05-10-2021 15:30,Two Wheeler
4464792,05-10-2021 15:40,Sedan
4464911,05-10-2021 15:45,SUV
4464787,05-10-2021 15:45,SUV
4466952,05-10-2021 15:55,Sedan
4465231,05-10-2021 16:00,Sedan
4464929,05-10-2021 16:00,Sedan
4465655,05-10-2021 16:07,SUV
4465151,05-10-2021 16:12,SUV
4468865,05-10-2021 16:13,SUV
4464825,05-10-2021 16:15,Sedan
4464769,05-10-2021 16:18,Sedan
4465125,05-10-2021 16:30,Sedan
4465148,05-10-2021 16:30,SUV
4465257,05-10-2021 16:37,SUV
4464934,05-10-2021 16:40,Sedan
4464933,05-10-2021 16:40,SUV
4465036,05-10-2021 16:42,Sedan
4467881,05-10-2021 16:44,Two Wheeler
4464760,05-10-2021 16:45,SUV
4464867,05-10-2021 16:50,Heavy Vehicle
4465915,05-10-2021 16:56,SUV
4466489,05-10-2021 17:00,Heavy Vehicle
4464772,05-10-2021 17:00,SUV
4464788,05-10-2021 17:00,SUV
4465016,05-10-2021 17:00,SUV
4464918,05-10-2021 17:11,Sedan
4465656,05-10-2021 17:13,Sedan
4464878,05-10-2021 17:19,Bus
4464807,05-10-2021 17:20,SUV
4466194,05-10-2021 17:23,Sedan
4464791,05-10-2021 17:25,Sedan
4464799,05-10-2021 17:30,Heavy Vehicle
4465720,05-10-2021 17:35,Sedan
4464840,05-10-2021 17:38,Two Wheeler
4465344,05-10-2021 17:38,Sedan
4465030,05-10-2021 17:39,Two Wheeler
4464965,05-10-2021 17:39,SUV
4465994,05-10-2021 17:39,Two Wheeler
4464868,05-10-2021 17:47,SUV
4464795,05-10-2021 17:50,Sedan
4465351,05-10-2021 17:55,SUV
4464881,05-10-2021 17:56,Sedan
4464872,05-10-2021 17:57,Sedan
4464893,05-10-2021 18:00,Sedan
4464790,05-10-2021 18:00,Sedan
4465825,05-10-2021 18:15,Two Wheeler
4464833,05-10-2021 18:15,SUV
4464914,05-10-2021 18:15,Sedan
4464768,05-10-2021 18:16,Sedan
4464844,05-10-2021 18:17,Sedan
4465014,05-10-2021 18:30,Bus
4465117,05-10-2021 18:30,Sedan
4465270,05-10-2021 18:30,SUV
4465916,05-10-2021 18:36,Sedan
4464776,05-10-2021 18:42,Sedan
4465057,05-10-2021 18:45,SUV
4465146,05-10-2021 18:49,Sedan
4464990,05-10-2021 18:50,SUV
4464960,05-10-2021 18:50,Sedan
4464818,05-10-2021 19:00,SUV
4465048,05-10-2021 19:00,Sedan
4464835,05-10-2021 19:05,Sedan
4465114,05-10-2021 19:06,Taxi
4465063,05-10-2021 19:11,SUV
4466532,05-10-2021 19:15,SUV
4465022,05-10-2021 19:17,Sedan
4466660,05-10-2021 19:20,Commercial Vehicle
4465755,05-10-2021 19:20,Two Wheeler
4464906,05-10-2021 19:23,Two Wheeler
4465156,05-10-2021 19:35,Two Wheeler
4465358,05-10-2021 19:40,Sedan
4464921,05-10-2021 19:41,Sedan
4465082,05-10-2021 19:50,SUV
4465023,05-10-2021 19:55,Two Wheeler
4465956,05-10-2021 20:00,SUV
4464920,05-10-2021 20:00,SUV
4464885,05-10-2021 20:00,Sedan
4465075,05-10-2021 20:04,Sedan
4465145,05-10-2021 20:07,SUV
4465136,05-10-2021 20:13,Sedan
4466122,05-10-2021 20:15,Sedan
4465679,05-10-2021 20:20,SUV
4467213,05-10-2021 20:30,Heavy Vehicle
4465348,05-10-2021 20:34,Sedan
4465494,05-10-2021 20:36,SUV
4464805,05-10-2021 20:38,Sedan
4464856,05-10-2021 20:39,Sedan
4464830,05-10-2021 20:54,Heavy Vehicle
4464819,05-10-2021 20:55,SUV
4464873,05-10-2021 20:55,Sedan
4465090,05-10-2021 20:56,Sedan
4464802,05-10-2021 21:00,Sedan
4464841,05-10-2021 21:00,Sedan
4465139,05-10-2021 21:20,SUV
4464937,05-10-2021 21:22,SUV
4465240,05-10-2021 21:30,Sedan
4465554,05-10-2021 21:35,Sedan
4465118,05-10-2021 21:41,Sedan
4464860,05-10-2021 21:48,Heavy Vehicle
4465144,05-10-2021 21:57,Two Wheeler
4470733,05-10-2021 22:00,Taxi
4469435,05-10-2021 22:10,SUV
4464907,05-10-2021 22:11,Taxi
4465234,05-10-2021 22:21,SUV
4464908,05-10-2021 22:51,SUV
4464925,05-10-2021 23:00,Sedan
4464831,05-10-2021 23:00,Sedan
4465068,05-10-2021 23:00,Sedan
4464942,05-10-2021 23:05,Sedan
4465092,05-10-2021 23:12,Taxi
4465479,05-10-2021 23:15,SUV
4464857,05-10-2021 23:34,SUV
4465230,06-10-2021 00:00,Sedan
4465038,06-10-2021 00:00,SUV
4464904,06-10-2021 00:00,Sedan
4464837,06-10-2021 00:00,Two Wheeler
4465137,06-10-2021 00:00,SUV
4465371,06-10-2021 00:08,Two Wheeler
4469941,06-10-2021 00:28,Sedan
4466162,06-10-2021 00:33,SUV
4466908,06-10-2021 00:45,Sedan
4464874,06-10-2021 00:50,Sedan
4464896,06-10-2021 00:50,Two Wheeler
4464923,06-10-2021 00:56,Sedan
4465111,06-10-2021 01:21,SUV
4464849,06-10-2021 01:50,SUV
4465373,06-10-2021 02:04,SUV
4464870,06-10-2021 02:15,SUV
4464926,06-10-2021 02:17,Two Wheeler
4464859,06-10-2021 02:45,Sedan
4465166,06-10-2021 03:25,SUV
4465784,06-10-2021 03:45,Sedan
4465721,06-10-2021 03:53,Sedan
4464862,06-10-2021 04:25,SUV
4468735,06-10-2021 04:32,Sedan
4465537,06-10-2021 05:00,Sedan
4464887,06-10-2021 05:05,SUV
4464892,06-10-2021 05:10,SUV
4464850,06-10-2021 05:30,Sedan
4465188,06-10-2021 05:34,Sedan
4464900,06-10-2021 05:47,Bus
4464919,06-10-2021 06:17,Sedan
4465730,06-10-2021 06:20,SUV
4465464,06-10-2021 06:20,Heavy Vehicle
4464945,06-10-2021 06:25,Bus
4465451,06-10-2021 06:30,Sedan
4465725,06-10-2021 06:40,SUV
4464963,06-10-2021 06:40,Heavy Vehicle
4464981,06-10-2021 07:00,Sedan
4469609,06-10-2021 07:00,Sedan
4465084,06-10-2021 07:00,SUV
4464983,06-10-2021 07:03,Sedan
4465064,06-10-2021 07:04,Sedan
4466288,06-10-2021 07:10,Sedan
4465585,06-10-2021 07:10,SUV
4467408,06-10-2021 07:45,SUV
4465300,06-10-2021 07:50,Commercial Vehicle
4465565,06-10-2021 07:51,Sedan
4465152,06-10-2021 07:55,Sedan
4464932,06-10-2021 07:58,SUV
4466189,06-10-2021 08:00,SUV
4464966,06-10-2021 08:00,Sedan
4465154,06-10-2021 08:00,Sedan
4464962,06-10-2021 08:00,Sedan
4465995,06-10-2021 08:00,SUV
4464985,06-10-2021 08:03,SUV
4464998,06-10-2021 08:05,Sedan
4465083,06-10-2021 08:10,Sedan
4464978,06-10-2021 08:15,Heavy Vehicle
4465366,06-10-2021 08:15,Sedan
4465974,06-10-2021 08:19,Bus
4465059,06-10-2021 08:20,Sedan
4464993,06-10-2021 08:20,SUV
4465714,06-10-2021 08:27,Commercial Vehicle
4464984,06-10-2021 08:29,Sedan
4464996,06-10-2021 08:30,Sedan
4464995,06-10-2021 08:30,SUV
4467452,06-10-2021 08:35,SUV
4464931,06-10-2021 08:35,SUV
4464972,06-10-2021 08:40,SUV
4464941,06-10-2021 08:40,Bus
4464964,06-10-2021 08:45,Sedan
4465238,06-10-2021 08:46,Sedan
4468922,06-10-2021 08:52,SUV
4465441,06-10-2021 09:00,Sedan
4464973,06-10-2021 09:00,SUV
4464976,06-10-2021 09:00,SUV
4465060,06-10-2021 09:00,Heavy Vehicle
4464979,06-10-2021 09:00,Two Wheeler
4465829,06-10-2021 09:00,Sedan
4465174,06-10-2021 09:01,Sedan
4464961,06-10-2021 09:05,Heavy Vehicle
4464982,06-10-2021 09:05,SUV
4465793,06-10-2021 09:05,Sedan
4465258,06-10-2021 09:06,Sedan
4466386,06-10-2021 09:15,Sedan
4466387,06-10-2021 09:27,Sedan
4464971,06-10-2021 09:30,SUV
4465001,06-10-2021 09:30,Sedan
4464999,06-10-2021 09:30,SUV
4464974,06-10-2021 09:30,SUV
4466437,06-10-2021 09:45,SUV
4464957,06-10-2021 09:46,Two Wheeler
4467127,06-10-2021 09:50,Sedan
4465149,06-10-2021 09:50,Sedan
4465147,06-10-2021 09:50,Sedan
4464959,06-10-2021 09:51,Heavy Vehicle
4464977,06-10-2021 09:53,Sedan
4465004,06-10-2021 09:55,Sedan
4464970,06-10-2021 10:00,Heavy Vehicle
4465996,06-10-2021 10:00,Sedan
4465232,06-10-2021 10:01,Sedan
4465094,06-10-2021 10:08,Sedan
4465181,06-10-2021 10:09,Sedan
4465651,06-10-2021 10:15,SUV
4465256,06-10-2021 10:20,Sedan
4465155,06-10-2021 10:22,Sedan
4464949,06-10-2021 10:25,Sedan
4465116,06-10-2021 10:28,Heavy Vehicle
4465018,06-10-2021 10:30,SUV
4464950,06-10-2021 10:30,SUV
4465107,06-10-2021 10:30,Heavy Vehicle
4465113,06-10-2021 10:30,Commercial Vehicle
4466181,06-10-2021 10:35,SUV
4465108,06-10-2021 10:35,SUV
4465120,06-10-2021 10:40,Sedan
4465276,06-10-2021 10:40,SUV
4464946,06-10-2021 10:44,SUV
4468031,06-10-2021 10:50,Two Wheeler
4465044,06-10-2021 10:52,Sedan
4465481,06-10-2021 10:55,Sedan
4465719,06-10-2021 10:55,Two Wheeler
4465287,06-10-2021 11:00,SUV
4465697,06-10-2021 11:00,Two Wheeler
4465243,06-10-2021 11:00,Heavy Vehicle
4465241,06-10-2021 11:00,SUV
4465186,06-10-2021 11:05,Heavy Vehicle
4465189,06-10-2021 11:26,Sedan
4466385,06-10-2021 11:30,SUV
4465906,06-10-2021 11:30,SUV
4464975,06-10-2021 11:35,Sedan
4465652,06-10-2021 11:38,Two Wheeler
4465827,06-10-2021 11:40,Sedan
4464969,06-10-2021 11:40,Taxi
4465024,06-10-2021 11:50,Sedan
4466774,06-10-2021 11:54,Sedan
4465010,06-10-2021 12:00,Sedan
4465032,06-10-2021 12:06,SUV
4465183,06-10-2021 12:07,SUV
4466891,06-10-2021 12:20,Heavy Vehicle
4465828,06-10-2021 12:25,SUV
4465168,06-10-2021 12:28,Sedan
4465045,06-10-2021 12:30,SUV
4465647,06-10-2021 12:30,Sedan
4465011,06-10-2021 12:37,SUV
4465803,06-10-2021 12:37,Sedan
4467258,06-10-2021 12:45,SUV
4465620,06-10-2021 12:51,Two Wheeler
4465202,06-10-2021 12:55,Sedan
4466388,06-10-2021 12:57,Sedan
4465182,06-10-2021 13:00,SUV
4467197,06-10-2021 13:10,Heavy Vehicle
4465263,06-10-2021 13:18,SUV
4466131,06-10-2021 13:20,Sedan
4466137,06-10-2021 13:30,SUV
4465112,06-10-2021 13:30,Sedan
4465035,06-10-2021 13:30,Sedan
4465749,06-10-2021 13:30,SUV
4466896,06-10-2021 13:31,Heavy Vehicle
4465201,06-10-2021 13:35,Sedan
4465754,06-10-2021 13:40,Heavy Vehicle
4465175,06-10-2021 13:45,Commercial Vehicle
4465005,06-10-2021 13:45,SUV
4464994,06-10-2021 13:45,SUV
4465143,06-10-2021 13:50,Sedan
4466466,06-10-2021 14:00,Two Wheeler
4465096,06-10-2021 14:00,SUV
4465142,06-10-2021 14:09,SUV
4467533,06-10-2021 14:15,Commercial Vehicle
4465650,06-10-2021 14:18,SUV
4465085,06-10-2021 14:25,Sedan
4466153,06-10-2021 14:27,Sedan
4465086,06-10-2021 14:30,SUV
4465160,06-10-2021 14:30,SUV
4465197,06-10-2021 14:30,Sedan
4465267,06-10-2021 14:30,SUV
4466438,06-10-2021 14:40,SUV
4465659,06-10-2021 14:42,Sedan
4465979,06-10-2021 14:44,Heavy Vehicle
4465843,06-10-2021 14:45,Heavy Vehicle
4465318,06-10-2021 14:47,Two Wheeler
4466112,06-10-2021 14:50,SUV
4465140,06-10-2021 14:50,SUV
4465757,06-10-2021 14:50,Taxi
4465187,06-10-2021 14:50,SUV
4465239,06-10-2021 14:52,Taxi
4465119,06-10-2021 14:52,Sedan
4466172,06-10-2021 14:55,Heavy Vehicle
4465262,06-10-2021 14:56,Sedan
4465017,06-10-2021 14:59,Sedan
4465305,06-10-2021 15:05,Ambulance
4465105,06-10-2021 15:09,SUV
4465128,06-10-2021 15:10,Sedan
4465935,06-10-2021 15:10,Taxi
4465752,06-10-2021 15:10,Sedan
4465051,06-10-2021 15:15,Bus
4465141,06-10-2021 15:15,Sedan
4468055,06-10-2021 15:20,Heavy Vehicle
4465319,06-10-2021 15:20,Bus
4465050,06-10-2021 15:20,SUV
4465061,06-10-2021 15:25,SUV
4468700,06-10-2021 15:30,Sedan
4466602,06-10-2021 15:30,Sedan
4465071,06-10-2021 15:30,Two Wheeler
4465611,06-10-2021 15:30,Taxi
4465029,06-10-2021 15:30,SUV
4465041,06-10-2021 15:35,Two Wheeler
4465013,06-10-2021 15:35,Bus
4465469,06-10-2021 15:40,Sedan
4467422,06-10-2021 15:45,Sedan
4465080,06-10-2021 15:47,Two Wheeler
4465216,06-10-2021 15:50,Sedan
4465170,06-10-2021 15:53,Heavy Vehicle
4465834,06-10-2021 15:55,Two Wheeler
4471667,06-10-2021 16:00,Sedan
4466533,06-10-2021 16:00,Sedan
4465316,06-10-2021 16:00,SUV
4465191,06-10-2021 16:00,Sedan
4465066,06-10-2021 16:00,Sedan
4465192,06-10-2021 16:00,Two Wheeler
4465115,06-10-2021 16:00,Sedan
4466111,06-10-2021 16:02,Heavy Vehicle
4465079,06-10-2021 16:10,Sedan
4465132,06-10-2021 16:10,Heavy Vehicle
4465680,06-10-2021 16:11,Heavy Vehicle
4465249,06-10-2021 16:15,SUV
4465880,06-10-2021 16:15,Two Wheeler
4465718,06-10-2021 16:17,Sedan
4465268,06-10-2021 16:19,Sedan
4465726,06-10-2021 16:20,Sedan
4465511,06-10-2021 16:20,Sedan
4465676,06-10-2021 16:20,Heavy Vehicle
4466900,06-10-2021 16:25,Sedan
4466448,06-10-2021 16:25,Sedan
4465661,06-10-2021 16:25,Sedan
4465317,06-10-2021 16:25,Sedan
4465106,06-10-2021 16:30,SUV
4465457,06-10-2021 16:30,Sedan
4465599,06-10-2021 16:30,Sedan
4465158,06-10-2021 16:34,SUV
4467205,06-10-2021 16:35,Sedan
4465194,06-10-2021 16:37,Sedan
4466243,06-10-2021 16:38,Bus
4465067,06-10-2021 16:40,SUV
4465213,06-10-2021 16:41,SUV
4465301,06-10-2021 16:43,SUV
4466431,06-10-2021 16:47,Sedan
4465758,06-10-2021 16:50,Sedan
4465298,06-10-2021 16:50,Sedan
4465097,06-10-2021 16:55,Sedan
4466960,06-10-2021 16:59,Sedan
4465419,06-10-2021 17:01,Sedan
4465074,06-10-2021 17:07,Bus
4468362,06-10-2021 17:08,SUV
4465823,06-10-2021 17:08,SUV
4466950,06-10-2021 17:10,Sedan
4465039,06-10-2021 17:10,Ambulance
4465073,06-10-2021 17:10,SUV
4465185,06-10-2021 17:15,SUV
4465072,06-10-2021 17:17,Two Wheeler
4465103,06-10-2021 17:20,Sedan
4465359,06-10-2021 17:20,Sedan
4465190,06-10-2021 17:29,Taxi
4468283,06-10-2021 17:30,SUV
4466706,06-10-2021 17:30,Sedan
4465364,06-10-2021 17:30,Sedan
4465811,06-10-2021 17:35,Sedan
4465211,06-10-2021 17:35,SUV
4465087,06-10-2021 17:40,Sedan
4465200,06-10-2021 17:40,Heavy Vehicle
4465289,06-10-2021 17:45,Sedan
4465184,06-10-2021 17:45,Two Wheeler
4465031,06-10-2021 17:50,Sedan
4465091,06-10-2021 17:56,Sedan
4465134,06-10-2021 17:58,SUV
4465794,06-10-2021 18:00,Sedan
4465587,06-10-2021 18:00,Sedan
4465214,06-10-2021 18:00,Sedan
4465021,06-10-2021 18:00,Sedan
4466439,06-10-2021 18:03,SUV
4468119,06-10-2021 18:15,Sedan
4465227,06-10-2021 18:15,Sedan
4465089,06-10-2021 18:16,Sedan
4467430,06-10-2021 18:20,Heavy Vehicle
4465129,06-10-2021 18:25,SUV
4465076,06-10-2021 18:30,SUV
4465098,06-10-2021 18:30,SUV
4465179,06-10-2021 18:30,SUV
4466308,06-10-2021 18:40,Sedan
4465713,06-10-2021 18:40,Two Wheeler
4465453,06-10-2021 18:40,Sedan
4465787,06-10-2021 18:41,Two Wheeler
4465161,06-10-2021 18:51,Two Wheeler
4467494,06-10-2021 19:00,Sedan
4466310,06-10-2021 19:00,Two Wheeler
4465389,06-10-2021 19:00,Sedan
4465458,06-10-2021 19:00,Sedan
4465198,06-10-2021 19:00,Sedan
4465088,06-10-2021 19:10,Two Wheeler
4465169,06-10-2021 19:10,Sedan
4466110,06-10-2021 19:19,Bus
4465306,06-10-2021 19:20,Sedan
4465739,06-10-2021 19:22,Sedan
4466106,06-10-2021 19:30,Heavy Vehicle
4466008,06-10-2021 19:30,Sedan
4465338,06-10-2021 19:30,SUV
4465130,06-10-2021 19:50,Sedan
4469395,06-10-2021 20:00,Sedan
4466408,06-10-2021 20:00,Sedan
4467042,06-10-2021 20:00,Two Wheeler
4465336,06-10-2021 20:00,Sedan
4465710,06-10-2021 20:04,Two Wheeler
4465100,06-10-2021 20:15,Sedan
4465099,06-10-2021 20:18,Ambulance
4468940,06-10-2021 20:19,Bus
4465163,06-10-2021 20:24,Sedan
4465109,06-10-2021 20:25,Sedan
4467991,06-10-2021 20:30,Two Wheeler
4466101,06-10-2021 20:30,Taxi
4466072,06-10-2021 20:30,Sedan
4465459,06-10-2021 20:40,SUV
4465127,06-10-2021 20:40,Sedan
4465687,06-10-2021 20:41,Sedan
4465347,06-10-2021 20:54,Sedan
4465606,06-10-2021 20:55,Sedan
4465247,06-10-2021 21:03,Two Wheeler
4467231,06-10-2021 21:05,Taxi
4465370,06-10-2021 21:05,Sedan
4465110,06-10-2021 21:08,Sedan
4465122,06-10-2021 21:10,SUV
4465302,06-10-2021 21:10,Sedan
4465101,06-10-2021 21:15,SUV
4465740,06-10-2021 21:15,Heavy Vehicle
4466226,06-10-2021 21:38,Sedan
4465333,06-10-2021 21:38,Sedan
4465439,06-10-2021 21:39,Sedan
4465102,06-10-2021 21:40,Heavy Vehicle
4466467,06-10-2021 21:50,SUV
4465472,06-10-2021 21:52,SUV
4466177,06-10-2021 21:53,Sedan
4465339,06-10-2021 22:07,SUV
4466152,06-10-2021 22:12,Sedan
4465126,06-10-2021 22:21,Sedan
4465212,06-10-2021 22:28,Sedan
4467383,06-10-2021 22:30,SUV
4465124,06-10-2021 22:36,SUV
4467880,06-10-2021 22:36,Sedan
4465683,06-10-2021 22:38,Sedan
4465253,06-10-2021 22:40,Sedan
4465662,06-10-2021 22:40,Sedan
4465133,06-10-2021 22:40,Heavy Vehicle
4465123,06-10-2021 22:50,Two Wheeler
4465153,06-10-2021 22:50,SUV
4473112,06-10-2021 22:56,Sedan
4465628,06-10-2021 23:00,Sedan
4465217,06-10-2021 23:02,Sedan
4465199,06-10-2021 23:10,SUV
4466318,06-10-2021 23:12,Commercial Vehicle
4465121,06-10-2021 23:24,Sedan
4465895,06-10-2021 23:30,Sedan
4466372,06-10-2021 23:51,SUV
4465540,06-10-2021 23:54,Sedan
4467292,07-10-2021 00:00,Sedan
4467183,07-10-2021 00:00,Sedan
4465886,07-10-2021 00:00,Commercial Vehicle
4465555,07-10-2021 00:00,Heavy Vehicle
4465159,07-10-2021 00:00,Heavy Vehicle
4465692,07-10-2021 00:00,Sedan
4466915,07-10-2021 00:05,Sedan
4465368,07-10-2021 00:09,Sedan
4465206,07-10-2021 00:15,SUV
4465283,07-10-2021 00:30,SUV
4466332,07-10-2021 00:41,Taxi
4465423,07-10-2021 00:50,SUV
4465138,07-10-2021 01:10,SUV
4465196,07-10-2021 01:31,SUV
4465501,07-10-2021 01:36,Sedan
4465167,07-10-2021 01:50,Sedan
4465445,07-10-2021 02:00,Sedan
4465250,07-10-2021 02:30,SUV
4465898,07-10-2021 02:47,SUV
4466986,07-10-2021 02:54,SUV
4465244,07-10-2021 03:00,Sedan
4465162,07-10-2021 03:40,Sedan
4465588,07-10-2021 03:48,Sedan
4466481,07-10-2021 04:25,Two Wheeler
4465176,07-10-2021 04:36,Sedan
4465360,07-10-2021 04:50,SUV
4465383,07-10-2021 05:00,Sedan
4465320,07-10-2021 05:00,SUV
4466721,07-10-2021 05:30,SUV
4466542,07-10-2021 06:00,Sedan
4465164,07-10-2021 06:00,SUV
4465215,07-10-2021 06:13,Sedan
4466003,07-10-2021 06:15,Sedan
4465171,07-10-2021 06:28,SUV
4465165,07-10-2021 06:40,SUV
4465600,07-10-2021 06:50,Sedan
4465601,07-10-2021 07:11,Sedan
4465229,07-10-2021 07:15,Sedan
4465314,07-10-2021 07:15,SUV
4465529,07-10-2021 07:20,Sedan
4465821,07-10-2021 07:25,Sedan
4465504,07-10-2021 07:28,SUV
4465205,07-10-2021 07:30,SUV
4465309,07-10-2021 07:41,Sedan
4465796,07-10-2021 07:43,Bus
4467453,07-10-2021 07:46,SUV
4465418,07-10-2021 07:58,SUV
4465475,07-10-2021 08:00,Sedan
4465222,07-10-2021 08:00,Sedan
4465219,07-10-2021 08:00,SUV
4465337,07-10-2021 08:00,Bus
4465602,07-10-2021 08:00,Sedan
4465438,07-10-2021 08:00,Sedan
4466744,07-10-2021 08:03,Two Wheeler
4465264,07-10-2021 08:05,Sedan
4465396,07-10-2021 08:11,SUV
4466097,07-10-2021 08:13,Sedan
4465698,07-10-2021 08:13,SUV
4465409,07-10-2021 08:15,SUV
4465312,07-10-2021 08:15,SUV
4465991,07-10-2021 08:30,Bus
4467879,07-10-2021 08:30,Sedan
4466451,07-10-2021 08:30,SUV
4465259,07-10-2021 08:30,SUV
4465254,07-10-2021 08:40,SUV
4465665,07-10-2021 08:45,Sedan
4465664,07-10-2021 08:45,Sedan
4465411,07-10-2021 08:45,Two Wheeler
4465372,07-10-2021 08:52,SUV
4465334,07-10-2021 08:57,Sedan
4465835,07-10-2021 09:00,Sedan
4465307,07-10-2021 09:00,SUV
4465485,07-10-2021 09:00,Heavy Vehicle
4465387,07-10-2021 09:00,Sedan
4465308,07-10-2021 09:08,Bus
4465233,07-10-2021 09:10,SUV
4465401,07-10-2021 09:11,Sedan
4465452,07-10-2021 09:11,SUV
4465260,07-10-2021 09:15,Sedan
4465654,07-10-2021 09:20,SUV
4465644,07-10-2021 09:25,Sedan
4465589,07-10-2021 09:30,SUV
4465391,07-10-2021 09:40,SUV
4465245,07-10-2021 09:45,SUV
4465346,07-10-2021 09:55,Bus
4467481,07-10-2021 10:00,SUV
4465386,07-10-2021 10:00,Heavy Vehicle
4465955,07-10-2021 10:00,Sedan
4465269,07-10-2021 10:04,Two Wheeler
4465277,07-10-2021 10:05,SUV
4465800,07-10-2021 10:13,Sedan
4466082,07-10-2021 10:14,SUV
4465299,07-10-2021 10:18,Sedan
4465716,07-10-2021 10:30,Sedan
4465377,07-10-2021 10:35,Sedan
4468370,07-10-2021 10:45,Heavy Vehicle
4468498,07-10-2021 10:45,Heavy Vehicle
4468093,07-10-2021 10:50,SUV
4465304,07-10-2021 10:55,Sedan
4465310,07-10-2021 10:58,Sedan
4465315,07-10-2021 11:00,SUV
4465235,07-10-2021 11:05,Two Wheeler
4465330,07-10-2021 11:10,SUV
4465410,07-10-2021 11:18,SUV
4466813,07-10-2021 11:27,Sedan
4465892,07-10-2021 11:27,Sedan
4466967,07-10-2021 11:30,Sedan
4466311,07-10-2021 11:30,Sedan
4465624,07-10-2021 11:30,Sedan
4465272,07-10-2021 11:30,SUV
4465723,07-10-2021 11:33,Heavy Vehicle
4466319,07-10-2021 11:35,Two Wheeler
4473524,07-10-2021 11:45,Heavy Vehicle
4470784,07-10-2021 11:45,SUV
4466622,07-10-2021 11:45,Sedan
4468038,07-10-2021 11:46,Sedan
4465405,07-10-2021 11:54,SUV
4465434,07-10-2021 11:55,Sedan
4465311,07-10-2021 11:58,SUV
4466422,07-10-2021 12:00,Bus
4465471,07-10-2021 12:00,Two Wheeler
4465629,07-10-2021 12:05,SUV
4465873,07-10-2021 12:08,Sedan
4465897,07-10-2021 12:10,Sedan
4465390,07-10-2021 12:10,Sedan
4465261,07-10-2021 12:15,SUV
4465838,07-10-2021 12:16,SUV
4465857,07-10-2021 12:18,SUV
4465252,07-10-2021 12:18,SUV
4466892,07-10-2021 12:20,Commercial Vehicle
4465350,07-10-2021 12:20,Sedan
4467715,07-10-2021 12:30,Sedan
4465552,07-10-2021 12:30,Sedan
4466146,07-10-2021 12:31,Sedan
4465325,07-10-2021 12:32,Sedan
4466006,07-10-2021 12:39,Sedan
4465506,07-10-2021 12:44,Taxi
4465486,07-10-2021 12:45,Two Wheeler
4465375,07-10-2021 12:45,Sedan
4465341,07-10-2021 12:50,SUV
4465594,07-10-2021 12:51,Sedan
4465303,07-10-2021 12:54,Sedan
4465940,07-10-2021 12:55,Sedan
4466514,07-10-2021 13:00,Two Wheeler
4465690,07-10-2021 13:00,Two Wheeler
4466426,07-10-2021 13:05,SUV
4465487,07-10-2021 13:05,SUV
4465394,07-10-2021 13:13,SUV
4467552,07-10-2021 13:19,Two Wheeler
4465512,07-10-2021 13:20,SUV
4465541,07-10-2021 13:20,Sedan
4465867,07-10-2021 13:26,Sedan
4465354,07-10-2021 13:30,Sedan
4465746,07-10-2021 13:36,SUV
4465842,07-10-2021 13:37,Sedan
4466286,07-10-2021 13:45,Sedan
4465738,07-10-2021 13:45,SUV
4467067,07-10-2021 13:50,SUV
4465324,07-10-2021 13:50,Sedan
4465621,07-10-2021 13:50,SUV
4465813,07-10-2021 13:51,SUV
4467455,07-10-2021 14:00,Two Wheeler
4465516,07-10-2021 14:00,Sedan
4465640,07-10-2021 14:00,SUV
4465904,07-10-2021 14:00,SUV
4465395,07-10-2021 14:00,SUV
4466035,07-10-2021 14:00,Sedan
4465313,07-10-2021 14:01,Two Wheeler
4465321,07-10-2021 14:15,Sedan
4465524,07-10-2021 14:15,Sedan
4466204,07-10-2021 14:20,Taxi
4466044,07-10-2021 14:20,SUV
4465331,07-10-2021 14:21,Sedan
4465335,07-10-2021 14:22,SUV
4465388,07-10-2021 14:25,SUV
4466011,07-10-2021 14:30,SUV
4465467,07-10-2021 14:30,SUV
4465488,07-10-2021 14:30,Heavy Vehicle
4466981,07-10-2021 14:33,SUV
4465397,07-10-2021 14:40,Sedan
4465759,07-10-2021 14:40,SUV
4470874,07-10-2021 14:45,Sedan
4465764,07-10-2021 14:46,Sedan
4466460,07-10-2021 14:50,SUV
4466834,07-10-2021 15:00,SUV
4465362,07-10-2021 15:00,SUV
4465379,07-10-2021 15:00,Sedan
4465376,07-10-2021 15:00,Sedan
